"aluno_id","escola_id","tamanho_escola","grupo","horas_estudo","desempenho"
674,13,53,"B",9.2,61.0206069905205
675,13,53,"A",16.8,81.9862749336696
676,13,53,"B",23.2,94.3381065227271
677,13,53,"A",15.6,81.3483105229789
678,13,53,"B",14.5,70.3371323797205
679,13,53,"A",17.5,76.033065586213
680,13,53,"A",14.5,74.1897069957971
681,13,53,"A",18.9,61.3403297997445
682,13,53,"B",19.3,70.9165529147365
683,13,53,"A",15.7,79.9249049854384
684,13,53,"B",10.9,68.3269565054193
685,13,53,"B",10.4,55.1786057284038
686,14,46,"B",13.3,80.2618279852949
687,14,46,"B",18.9,82.2682450084715
688,14,46,"A",7.9,57.0311723665852
689,14,46,"A",8.2,62.3903362284918
690,14,46,"A",13.1,70.1846538848446
691,14,46,"A",17.3,73.5670458298718
692,14,46,"A",12,66.5373341415938
693,14,46,"B",19.2,77.613678611735
694,14,46,"B",17,80.780747674549
695,14,46,"B",15,80.4972354904855
696,14,46,"B",19,82.9168756998081
697,14,46,"A",17.3,89.9170798314842
698,14,46,"A",13.9,75.8138721143905
699,14,46,"A",16.6,77.480990097261
700,14,46,"B",18.3,84.1735629548916
701,14,46,"A",17.1,74.5643074878329
702,14,46,"B",13.1,75.5084487017155
703,14,46,"A",19.1,94.6913766244203
704,14,46,"A",20.3,78.7852910970103
705,14,46,"B",16.8,83.4757365181268
706,14,46,"A",16.3,74.6486974587749
707,14,46,"B",15.4,67.1168529699149
708,14,46,"A",24.3,95.5195223603216
709,14,46,"B",16.8,78.8733102741427
710,14,46,"B",15.1,70.1155170519878
711,14,46,"A",5.7,72.6427348346214
712,14,46,"A",9.4,49.2473451338693
713,14,46,"B",15.4,72.5971570721902
714,14,46,"B",16.5,73.0825991389343
715,14,46,"B",16.8,74.1533229190966
716,14,46,"A",19,79.4697769535139
717,14,46,"A",14.9,87.2438907607551
718,14,46,"A",20.6,64.2960236310055
719,14,46,"A",12,76.2976059627166
720,14,46,"A",10.9,60.2672743964599
721,14,46,"B",10.8,73.7373734474985
722,14,46,"A",18.7,74.4707294468943
723,14,46,"A",15.4,79.9936652615868
724,14,46,"B",18.9,76.5746031781409
725,14,46,"A",14.6,67.0163860182301
726,14,46,"B",13.3,60.1241775269608
727,14,46,"A",14.2,63.3191650246407
728,14,46,"A",8.3,59.546923016669
729,14,46,"A",11,66.1772058410194
730,14,46,"A",9.9,68.9646531946447
731,14,46,"B",19.9,79.2399979936426
732,15,32,"A",13.4,79.9593678215106
733,15,32,"A",18.9,68.4310666831901
734,15,32,"B",21.8,87.1390026887473
735,15,32,"A",15,79.8333345764382
736,15,32,"B",16.9,79.4321211902545
737,15,32,"A",8.7,62.0177029223587
738,15,32,"B",12.5,64.7070408979979
739,15,32,"A",16,62.7231125961422
740,15,32,"A",16.9,63.0007303754729
741,15,32,"A",12.7,74.638961801531
742,15,32,"A",26.5,87.2049914309586
743,15,32,"A",13.9,58.7356421774141
744,15,32,"A",16,78.1230350860479
745,15,32,"A",18.3,83.7668543721581
746,15,32,"B",15.6,56.1919745975694
747,15,32,"B",13.2,84.5057502906228
748,15,32,"A",19.9,89.730683980974
749,15,32,"A",22.2,73.1699229443677
750,15,32,"A",15.6,66.9662318556061
751,15,32,"A",18,78.6667958667743
752,15,32,"A",15.4,76.0152956534483
753,15,32,"A",19.8,70.1757342935309
754,15,32,"A",11.1,61.5531601543171
755,15,32,"B",25,112.169916311293
756,15,32,"A",13.3,77.4499853746584
757,15,32,"A",9.9,75.9743038946059
758,15,32,"A",14.3,65.1026013318398
759,15,32,"A",16.3,71.9889382136384
760,15,32,"A",22.2,72.4889772628556
761,15,32,"A",19.4,81.9994982523147
762,15,32,"B",16.3,74.0480081858835
763,15,32,"B",10.2,83.7945555675075
764,16,105,"A",12.3,65.9046933520496
765,16,105,"A",15.1,72.7356350013592
766,16,105,"A",26,81.470513686593
767,16,105,"A",8.4,64.4427352848847
768,16,105,"A",20.3,74.1791923910165
769,16,105,"A",13.7,62.242405427131
770,16,105,"A",22.5,82.9164420111137
771,16,105,"B",11.2,59.5735791148977
772,16,105,"B",16.4,67.7000865618049
773,16,105,"B",11.4,71.1781126782028
774,16,105,"A",19.4,87.8110397368453
775,16,105,"A",21.7,89.5018680123225
776,16,105,"A",23.6,85.3586139816509
777,16,105,"B",19,79.2283243172311
778,16,105,"A",23.2,78.7396346143669
779,16,105,"A",20.8,83.5611760324981
780,16,105,"A",15.3,80.9396366706949
781,16,105,"B",17.7,68.7748699390214
782,16,105,"B",11.9,75.8439703957931
783,16,105,"A",15.1,67.4524257411551
784,16,105,"B",20.7,84.4916208858272
785,16,105,"A",18,65.89246448393
786,16,105,"B",17.6,77.7691684333512
787,16,105,"B",11.6,77.8856117432706
788,16,105,"A",13.4,69.4740281014243
789,16,105,"B",12.7,56.3878922584368
790,16,105,"B",17.4,89.1509315189461
791,16,105,"A",11.8,61.1246334453524
792,16,105,"B",18,69.1559732067852
793,16,105,"A",11.3,62.0259646627499
794,16,105,"A",23.1,76.6854847738956
795,16,105,"B",17.6,77.9778704311129
796,16,105,"A",13,72.1653542494376
797,16,105,"A",16.8,72.3111649289716
798,16,105,"B",14.4,78.1786004504252
799,16,105,"A",17.3,79.5163486649231
800,16,105,"A",16.8,64.9668724357918
801,16,105,"A",11.7,72.82694184519
802,16,105,"B",12.6,58.5080285968098
803,16,105,"B",17,74.8297653453306
804,16,105,"A",22.4,81.4122041865244
805,16,105,"A",20.1,73.759093774647
806,16,105,"B",13.3,78.9595843323134
807,16,105,"A",19.1,78.8564256626996
808,16,105,"B",15.6,77.5485367767757
809,16,105,"B",17,75.1384377845323
810,16,105,"B",16.8,68.1255565411912
811,16,105,"B",26.1,93.7995585350337
812,16,105,"B",11.1,60.2751726133834
813,16,105,"B",16.2,81.0964075930757
814,16,105,"A",8.7,82.3865648893047
815,16,105,"B",18.2,80.0453624779513
816,16,105,"B",20.2,85.6979799222803
817,16,105,"A",21.6,85.8977092194221
818,16,105,"B",8.1,72.1576002711767
819,16,105,"B",17.5,66.2565404075205
820,16,105,"B",22.2,75.6473054196697
821,16,105,"A",14.1,71.741358670532
822,16,105,"B",15,72.0221236384731
823,16,105,"A",15.7,64.3430583489795
824,16,105,"A",17.3,61.9196218819834
825,16,105,"B",18.5,73.9769400666375
826,16,105,"B",21.1,94.8114030235223
827,16,105,"A",15.4,91.0533090431286
828,16,105,"B",16.6,81.581642770429
829,16,105,"B",25.8,75.7373821308629
830,16,105,"B",17.5,82.2469194724826
831,16,105,"A",16.6,70.5785310745202
832,16,105,"A",10.4,66.6240200323943
833,16,105,"A",15.8,79.1200788205933
834,16,105,"A",14.9,85.6294622625272
835,16,105,"A",15.8,74.7750768242182
836,16,105,"A",13.5,64.6226298541124
837,16,105,"B",13.1,75.769539668392
838,16,105,"A",12.9,75.9081105708145
839,16,105,"A",14.9,79.5807493793227
840,16,105,"B",21.3,91.1003286791839
841,16,105,"A",20,82.3100288145566
842,16,105,"A",14.4,64.053889258861
843,16,105,"A",9.1,64.7157460889799
844,16,105,"B",12.4,54.5029043310523
845,16,105,"B",14,80.2064371150884
846,16,105,"B",16.2,78.3453378135913
847,16,105,"B",13.1,75.2715667121158
848,16,105,"B",23.8,86.9887060521816
849,16,105,"A",14.7,52.9202080882217
850,16,105,"A",10.9,61.4725070955994
851,16,105,"B",15.2,80.3545885718958
852,16,105,"A",11.8,65.510445118743
853,16,105,"A",16.4,81.2962866041945
854,16,105,"B",16.7,67.5490080870403
855,16,105,"A",17.2,77.8649665490493
856,16,105,"A",9.3,59.5657863070162
857,16,105,"A",16.7,69.8567570996388
858,16,105,"A",17,74.0133156449468
859,16,105,"B",10.1,78.8680897470103
860,16,105,"A",19.6,80.7777212760244
861,16,105,"A",18.9,80.1295076842628
862,16,105,"A",25,100.234728723923
863,16,105,"A",16.4,72.2984407526169
864,16,105,"B",16,78.1418020367221
865,16,105,"A",16.2,68.5152731819649
866,16,105,"B",16.1,80.9368446029586
867,16,105,"A",8.4,51.8241503330261
868,16,105,"B",9.1,63.2033914743718
869,17,55,"B",15.5,82.2717438359865
870,17,55,"A",13.5,80.9575161802067
871,17,55,"B",16.1,73.4582298231118
872,17,55,"A",7.4,41.982050907051
873,17,55,"B",9.9,78.0119909887831
874,17,55,"B",11.4,62.1196663641672
875,17,55,"A",19.8,85.4454172033032
876,17,55,"A",11.5,53.6768572647501
877,17,55,"B",12.7,65.4807681931554
878,17,55,"A",16.2,87.3484858592233
879,17,55,"B",14.6,74.6434895909636
880,17,55,"B",16.4,77.3484345243898
881,17,55,"B",25.1,94.8338739981804
882,17,55,"B",11.4,56.1821309356409
883,17,55,"B",14.6,72.1542149865355
884,17,55,"B",13.8,74.4989970311471
885,17,55,"A",21.9,91.9127166218039
886,17,55,"B",12.8,62.7248097741031
887,17,55,"A",15.5,75.1239194520749
888,17,55,"A",19,83.8300320884628
889,17,55,"A",11.6,97.1257658070361
890,17,55,"B",22.5,96.4689427046035
891,17,55,"A",18.6,58.9353069254341
892,17,55,"A",11.6,67.537819302915
893,17,55,"A",17.7,78.0786565901033
894,17,55,"B",15,79.0452977432212
895,17,55,"B",17.1,70.0561751508472
896,17,55,"A",15.5,81.2216122373312
897,17,55,"A",20.1,74.6080371714534
898,17,55,"A",10.4,64.7721356252904
899,17,55,"B",13.8,75.5309285145497
900,17,55,"B",14.9,67.4856401331243
901,17,55,"A",11.9,68.5289289641599
902,17,55,"A",11.7,80.17392158998
903,17,55,"B",15.8,69.9907700503551
904,17,55,"A",15.3,63.6817839528241
905,17,55,"A",5.7,64.3394851278235
906,17,55,"A",20,73.7236747105337
907,17,55,"A",16.8,73.0527997958379
908,17,55,"B",25.5,92.3123941265923
909,17,55,"B",18.6,81.5906480312131
910,17,55,"B",14.1,80.5855966845124
911,17,55,"B",27,85.0648293326866
912,17,55,"A",27.2,88.25110744027
913,17,55,"B",11,61.235845649084
914,17,55,"B",17.7,75.249072157795
915,17,55,"B",15,88.414792957865
916,17,55,"A",16.6,74.4115844712243
917,17,55,"A",16.8,74.9775201286539
918,17,55,"B",10.8,70.292207146409
919,17,55,"B",17,65.7659729338116
920,17,55,"A",22.8,91.8288082166413
921,17,55,"A",15.2,72.3330876384785
922,17,55,"A",15.2,67.1604306233724
923,17,55,"A",21.4,85.0945265749226
924,18,16,"A",19.5,77.7846614627347
925,18,16,"B",9.3,62.7370818413766
926,18,16,"A",16.8,74.2810028902668
927,18,16,"B",22.5,96.1276417137572
928,18,16,"B",21.6,77.976721080546
929,18,16,"B",17.6,84.0340774179637
930,18,16,"A",18.8,79.51536085983
931,18,16,"A",11.1,64.4281967133681
932,18,16,"B",17.1,70.4946430462091
933,18,16,"B",12.1,65.2131519221019
934,18,16,"A",14.1,68.9426934088285
935,18,16,"A",19.6,88.1249720280776
936,18,16,"A",11.4,60.8490166309112
937,18,16,"B",17,88.6465898701151
938,18,16,"A",17.6,75.033718191592
939,18,16,"B",16.1,68.9208647191446
940,19,62,"B",23.2,79.1367237556886
941,19,62,"A",11.9,69.354843890854
942,19,62,"B",18.4,91.5842783777809
943,19,62,"B",15.6,71.6059132867617
944,19,62,"A",14.9,71.584275614534
945,19,62,"B",17.8,78.340579239033
946,19,62,"A",11.9,68.3572935845819
947,19,62,"B",10.7,60.1166845551494
948,19,62,"A",14,78.9063295930508
949,19,62,"A",23,74.6558061394801
950,19,62,"A",16.2,66.4593571050783
951,19,62,"A",17.3,72.6265493369615
952,19,62,"A",15.2,70.5724724760018
953,19,62,"B",17.8,85.1327947803447
954,19,62,"A",12.1,63.1655283849294
955,19,62,"B",20.6,79.474465421939
956,19,62,"A",18.3,74.790914357773
957,19,62,"A",12.7,81.8810706462501
958,19,62,"A",16.2,85.8905716862969
959,19,62,"A",18.8,69.7328027997089
960,19,62,"A",18.2,80.792114706764
961,19,62,"B",21.9,72.4723882089407
962,19,62,"B",13.5,63.6174125578124
963,19,62,"A",20.4,75.9471100610288
964,19,62,"B",20.1,73.3715855285445
965,19,62,"A",15.3,74.7787463358408
966,19,62,"B",12,65.494514668444
967,19,62,"A",11.6,69.8496170249809
968,19,62,"A",17.8,86.5371004576071
969,19,62,"B",15.7,82.9188233977015
970,19,62,"A",23.1,68.0796908392288
971,19,62,"B",18.1,75.1147063175857
972,19,62,"A",14.5,75.5611723208166
973,19,62,"A",11.8,77.0186872990416
974,19,62,"A",13.6,65.8358764465245
975,19,62,"A",17.3,76.9726234291198
976,19,62,"B",14.1,84.2064690391126
977,19,62,"A",18,78.5919509574079
978,19,62,"A",14.6,86.9072245424658
979,19,62,"A",15.5,55.5159589204869
980,19,62,"B",13,85.7710224164857
981,19,62,"A",23.6,66.4001108671235
982,19,62,"B",17.3,85.014661676887
983,19,62,"B",16.9,83.8557852870163
984,19,62,"A",9.2,60.7607417395583
985,19,62,"B",18.6,75.2519952473852
986,19,62,"A",11.9,70.6943846553431
987,19,62,"A",12.4,69.9591087922838
988,19,62,"B",19.6,81.3139087505981
989,19,62,"B",14.1,81.6620524926149
990,19,62,"A",9,65.334199814331
991,19,62,"A",23,67.9859570317544
992,19,62,"B",6.4,62.9301935161794
993,19,62,"B",18.2,74.7181551778574
994,19,62,"A",20,86.74330823422
995,19,62,"A",13.4,63.1004916118779
996,19,62,"A",17.7,74.5454382896862
997,19,62,"B",17.7,64.2469302260228
998,19,62,"B",20.1,68.2817295022612
999,19,62,"A",17.9,62.8920949840584
1000,19,62,"A",15,72.6938854269829
1001,19,62,"A",19.6,57.4670889587854
1002,20,34,"A",19.2,88.8360695419151
1003,20,34,"B",12.3,63.2450304195752
1004,20,34,"B",10.4,65.7173580496959
1005,20,34,"A",16.6,84.4848123929506
1006,20,34,"A",14.9,74.7597524534697
1007,20,34,"A",12.1,71.5235102329519
1008,20,34,"A",16.3,69.3571183773267
1009,20,34,"B",10.7,55.6959328583388
1010,20,34,"A",16.6,80.0325860158586
1011,20,34,"A",13.5,68.6259537627645
1012,20,34,"B",19.8,79.699692127784
1013,20,34,"B",25.7,81.9532428656421
1014,20,34,"A",12.3,63.9963247965253
1015,20,34,"A",20.2,61.9685799778979
1016,20,34,"A",19.3,65.7310417855273
1017,20,34,"B",15.7,60.9799943868813
1018,20,34,"A",14.2,69.8575590031886
1019,20,34,"A",22.3,74.9188026838187
1020,20,34,"B",8,65.1127242583761
1021,20,34,"A",13.4,70.3818687893989
1022,20,34,"A",10.3,61.4623638764335
1023,20,34,"B",21.6,69.5565462842424
1024,20,34,"A",15.2,67.4325407731726
1025,20,34,"A",13.9,77.9918071998826
1026,20,34,"A",28.7,96.8643955452244
1027,20,34,"B",15.8,71.2050605015739
1028,20,34,"A",14.2,53.3451290589713
1029,20,34,"B",17.2,71.9103941444662
1030,20,34,"B",9.7,41.1556709425295
1031,20,34,"A",18,91.1907414528691
1032,20,34,"A",15.6,73.6696995118188
1033,20,34,"B",17.9,86.9385276183899
1034,20,34,"A",12.1,66.7583128712991
1035,20,34,"A",11.9,84.4543934116135
1036,21,25,"A",13.3,62.7608653120211
1037,21,25,"A",13,76.2039225720125
1038,21,25,"B",21.2,81.7124509440885
1039,21,25,"A",22.4,89.4170392654866
1040,21,25,"B",15.4,62.4981498709385
1041,21,25,"B",14.6,89.8053058147089
1042,21,25,"A",14.7,74.4694901910177
1043,21,25,"A",16.3,70.4762961948952
1044,21,25,"B",16.4,65.1101999234945
1045,21,25,"B",17.2,63.5972669166226
1046,21,25,"A",13.1,55.1193032335472
1047,21,25,"A",12.7,55.3096806007846
1048,21,25,"A",20.8,81.5176963978066
1049,21,25,"A",13.9,79.8224517549832
1050,21,25,"A",17.3,78.781325287601
1051,21,25,"A",15.8,58.2432402217714
1052,21,25,"B",12.2,68.9860257996408
1053,21,25,"A",18.4,89.6005435953586
1054,21,25,"B",16.7,83.1675034250569
1055,21,25,"A",21.6,97.1512746354154
1056,21,25,"B",16.5,78.106659698083
1057,21,25,"A",14.7,45.7349932115394
1058,21,25,"A",17.2,80.9390645369133
1059,21,25,"A",11.3,68.6547491162655
1060,21,25,"B",12.7,55.3036898880736
1061,22,39,"A",18.1,76.0983821226758
1062,22,39,"A",14.8,66.824964229379
1063,22,39,"A",15.8,70.1522808460567
1064,22,39,"A",15.6,77.1701661447305
1065,22,39,"B",13.5,65.5150889072028
1066,22,39,"B",8,56.7846729014433
1067,22,39,"A",17.5,64.5958891779843
1068,22,39,"B",19.1,80.028276803518
1069,22,39,"A",10.9,70.7577241278183
1070,22,39,"B",22,87.5737763247168
1071,22,39,"A",17.6,85.9134347818433
1072,22,39,"B",21.5,63.3273294796271
1073,22,39,"A",12.3,68.7157923294326
1074,22,39,"B",16.8,64.5256185528577
1075,22,39,"B",15.7,78.4202863419516
1076,22,39,"A",19.2,79.4401990778171
1077,22,39,"B",13.8,62.1501758200961
1078,22,39,"B",16.1,71.1295706864384
1079,22,39,"B",9,74.7230454019462
1080,22,39,"B",13,65.1684644286964
1081,22,39,"B",16.6,61.100630018225
1082,22,39,"B",13.3,78.6635587002717
1083,22,39,"A",15.9,83.2081088406711
1084,22,39,"B",14.2,66.4427461591887
1085,22,39,"B",18.5,90.9829828418303
1086,22,39,"B",20.8,79.8713554688737
1087,22,39,"A",12.8,59.007848068865
1088,22,39,"A",14.9,69.9016731379696
1089,22,39,"A",21.9,84.8847234014251
1090,22,39,"B",7.3,65.449768820014
1091,22,39,"B",14.8,75.2811082138455
1092,22,39,"A",24.4,96.4894332361985
1093,22,39,"A",24.9,89.1974560378398
1094,22,39,"A",16.7,79.1842012635934
1095,22,39,"B",12.6,77.1046331001552
1096,22,39,"B",16.8,73.8694913691993
1097,22,39,"B",13.5,63.9174633644768
1098,22,39,"B",21.9,80.5927817629958
1099,22,39,"B",12.9,58.6830727544015
1100,23,26,"B",17.6,76.7975761038826
1101,23,26,"A",18.6,81.9303802546011
1102,23,26,"A",13.1,61.2729773218314
1103,23,26,"B",19.6,72.4442359663869
1104,23,26,"B",13.2,60.9326503932606
1105,23,26,"B",18.7,77.7264323339612
1106,23,26,"A",20.5,92.0825982040579
1107,23,26,"A",12.2,63.2384490283901
1108,23,26,"A",20.6,75.8715344464868
1109,23,26,"A",14.2,71.0973907149247
1110,23,26,"A",17.3,68.1461893142958
1111,23,26,"A",17,83.6197780816527
1112,23,26,"B",14.4,69.1847415467353
1113,23,26,"B",17.2,84.848434939396
1114,23,26,"B",11.2,71.9156126250031
1115,23,26,"A",15.6,79.7596702777307
1116,23,26,"A",19.5,67.4169003560266
1117,23,26,"A",7.5,47.8045542489893
1118,23,26,"B",10.2,65.7718037993215
1119,23,26,"A",11.5,64.383567843739
1120,23,26,"B",9.8,61.9860011659673
1121,23,26,"A",17.8,75.8824166959737
1122,23,26,"A",12.2,81.1046731145019
1123,23,26,"B",7.5,57.5555757168677
1124,23,26,"A",13.6,65.4590116780662
1125,23,26,"A",14.6,84.9187122807644
1126,24,30,"A",19.6,81.1892438141873
1127,24,30,"B",11.8,69.6393616633395
1128,24,30,"A",20.8,70.8397383920263
1129,24,30,"A",17.8,82.6939332137959
1130,24,30,"B",17.6,85.7492430922504
1131,24,30,"B",12.8,74.9143474154869
1132,24,30,"A",24,76.8034608839678
1133,24,30,"A",15.5,84.8529980119281
1134,24,30,"B",8.9,60.9677338024267
1135,24,30,"B",15.4,87.7928891539153
1136,24,30,"A",8.5,66.4679234395831
1137,24,30,"A",15,75.8302340033936
1138,24,30,"A",14.5,87.8113921385951
1139,24,30,"B",18.9,88.0166746529147
1140,24,30,"B",20.2,83.9855201233109
1141,24,30,"B",13.3,63.6614915205509
1142,24,30,"B",19.4,86.3130723269746
1143,24,30,"B",21.9,88.9997246556062
1144,24,30,"B",13.1,65.5447361400071
1145,24,30,"A",13.6,68.6467147688022
1146,24,30,"B",18.8,75.9988523922287
1147,24,30,"B",16.9,62.1998279434449
1148,24,30,"A",18.4,83.0261300039134
1149,24,30,"A",21.8,70.7911240717507
1150,24,30,"A",17.7,79.3136640398268
1151,24,30,"A",20.4,68.2276200356983
1152,24,30,"B",18.7,85.7013090330149
1153,24,30,"B",17.9,83.4290300053425
1154,24,30,"B",17.7,91.5296653997155
1155,24,30,"A",21.4,72.6133689135899
1156,25,32,"B",12.2,75.9391983759077
1157,25,32,"A",11.8,65.9766011376914
1158,25,32,"A",18.6,79.6276671532481
1159,25,32,"A",15.8,70.3866853321734
1160,25,32,"B",16.5,78.070370150802
1161,25,32,"A",19.2,69.9092414105047
1162,25,32,"A",19.3,71.7329511017825
1163,25,32,"A",15.2,79.364855628541
1164,25,32,"B",15,49.4108070001212
1165,25,32,"B",16.5,72.5678154834841
1166,25,32,"A",20.5,77.1977559478823
1167,25,32,"A",18,82.9720888812416
1168,25,32,"A",22,86.4449705973524
1169,25,32,"A",16.2,63.4659372319407
1170,25,32,"A",20.8,93.0630428755269
1171,25,32,"B",19.8,88.1458259510728
1172,25,32,"A",18.7,89.5518812077767
1173,25,32,"A",17.9,69.0668014959085
1174,25,32,"A",15.1,87.8869415415479
1175,25,32,"B",15.8,83.3449759705342
1176,25,32,"A",17.2,85.0543808302347
1177,25,32,"B",16.4,64.9186145299018
1178,25,32,"A",20,79.4557661460156
1179,25,32,"A",15.8,75.2062289523544
1180,25,32,"B",16,63.0519362434911
1181,25,32,"A",14.3,69.8382363016168
1182,25,32,"A",15.7,79.7700099787946
1183,25,32,"B",16,76.5192259072897
1184,25,32,"B",7,62.4301182112502
1185,25,32,"B",10.8,77.7744474787015
1186,25,32,"A",16,67.9630043736063
1187,25,32,"A",15.2,79.144723021635
1188,26,18,"A",11.5,75.791033922801
1189,26,18,"B",8.3,51.993034626607
1190,26,18,"B",14.9,56.4244972403575
1191,26,18,"A",18.9,86.0345984406172
1192,26,18,"A",23.4,83.0942726949322
1193,26,18,"A",16.1,93.3116106020257
1194,26,18,"A",22.3,85.9990749084174
1195,26,18,"A",16.6,74.6797197327155
1196,26,18,"A",16.8,61.3526556909006
1197,26,18,"A",17.6,69.9248204337443
1198,26,18,"B",12.8,58.1704010749013
1199,26,18,"A",16.1,96.9399522663707
1200,26,18,"A",19.9,69.61295775756
1201,26,18,"A",13.3,74.9211447618204
1202,26,18,"B",15,83.2319539395269
1203,26,18,"B",11.7,64.9595062231093
1204,26,18,"B",17.7,77.7050677669364
1205,26,18,"B",18,68.3451777285539
1206,27,65,"A",18.9,78.3021812634123
1207,27,65,"A",11.5,64.3619545272865
1208,27,65,"B",16.8,69.173243694373
1209,27,65,"A",12.6,73.6758166918959
1210,27,65,"A",16.3,67.7880850345119
1211,27,65,"B",21.7,70.1898025942533
1212,27,65,"A",14.3,78.0339218988094
1213,27,65,"B",19.2,80.4159832407479
1214,27,65,"A",13.4,57.1172137074569
1215,27,65,"A",14.4,65.969416978956
1216,27,65,"A",18.1,83.9599687991646
1217,27,65,"B",13.6,62.4199015858452
1218,27,65,"A",9.5,70.449158359463
1219,27,65,"A",21.4,79.4802032212221
1220,27,65,"B",17.8,65.3563436734119
1221,27,65,"A",14,74.7664028975957
1222,27,65,"B",8.4,42.688771088753
1223,27,65,"A",24,80.8252811875867
1224,27,65,"A",29.9,94.1621263926881
1225,27,65,"A",17.2,77.8073752839121
1226,27,65,"B",19.7,81.6060294380437
1227,27,65,"A",21.2,82.7165988983617
1228,27,65,"A",13.5,81.3296820699953
1229,27,65,"A",14.9,86.0670465257745
1230,27,65,"A",9.4,78.7555593705233
1231,27,65,"B",13.4,59.6094970875464
1232,27,65,"A",18.8,71.7483095936552
1233,27,65,"A",15.2,62.7305452382846
1234,27,65,"A",15.5,69.9024346311281
1235,27,65,"B",15.9,76.2927246497697
1236,27,65,"A",8.9,64.8464943741538
1237,27,65,"A",19.7,77.7004607266876
1238,27,65,"B",10.6,64.6575885865319
1239,27,65,"A",15.5,69.9053300766142
1240,27,65,"A",14.6,65.0148031308112
1241,27,65,"A",15.5,67.3808234567592
1242,27,65,"B",22.2,76.6675896695506
1243,27,65,"B",14,66.9423113763649
1244,27,65,"A",13.2,58.6436720461882
1245,27,65,"A",10.3,75.3130069449855
1246,27,65,"B",13.1,85.2589359239429
1247,27,65,"A",11.7,57.0789251452513
1248,27,65,"A",18,87.044167479022
1249,27,65,"B",12.9,70.255953151616
1250,27,65,"B",17.6,76.6140363665449
1251,27,65,"A",15.8,74.167655723343
1252,27,65,"A",10.6,69.5572292036013
1253,27,65,"B",13.2,70.6217092429151
1254,27,65,"A",19.9,72.9626650746716
1255,27,65,"B",20,81.104799465939
1256,27,65,"A",24.4,93.5963170164972
1257,27,65,"A",16.3,72.5627236831515
1258,27,65,"B",10.4,55.8046347571419
1259,27,65,"B",13.3,56.7395785108351
1260,27,65,"B",18,81.9816450810376
1261,27,65,"A",24,85.4886295653659
1262,27,65,"B",16.8,70.4540550953069
1263,27,65,"B",20.9,83.1548269081804
1264,27,65,"B",19.4,73.5320559799771
1265,27,65,"A",11.7,66.8910512993999
1266,27,65,"A",15.7,75.8370086646031
